row_id,status,endpoint,value_nm,relation_nm,p_activity,p_relation,chemical_group,assay_group,reason,chemical_id,canonical_isomeric_smiles,murcko_scaffold,source_activity_id,source_document,source_year,raw_value,raw_unit,raw_relation,raw_origin,potential_duplicate
ACT-0048,context_only,IC50,1020.0,>,5.991399828,<,CHEM-83341101180dffc5,CHEMBL5736732|IC50,"censored concentration; log threshold retained with reversed inequality, not exact training label",CHEMBL6047483,Cc1nc2c(O)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327514,CHEMBL5728430,2021,1020,nM,>,public_measurement_reformatted,0
ACT-0049,context_only,IC50,3470.0,>,5.459670525,<,CHEM-ce18f92d647109d9,CHEMBL5736732|IC50,"censored concentration; log threshold retained with reversed inequality, not exact training label; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence",CHEMBL6014795,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C4CCCN4)C5)ncc3F)cc2n1C1CC1,O=C(C1CCCN1)N1CCc2nc(Nc3nccc(-c4ccc5ncn(C6CC6)c5c4)n3)ccc2C1,28327523,CHEMBL5728430,2021,3.47,uM,>,public_measurement_reformatted,1
ACT-0050,eligible,IC50,661.0,=,6.179798541,=,CHEM-6e9b5647f8c2c6a2,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5787921,CN[C@H](C)C(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327532,CHEMBL5728430,2021,661,nM,=,public_measurement_reformatted,1
ACT-0051,eligible,IC50,212.0,=,6.673664139,=,CHEM-7bf704c8c2dcf678,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL6038282,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H]4CCCN4)C5)ncc3F)cc2n1C1CC1,O=C([C@@H]1CCCN1)N1CCc2nc(Nc3nccc(-c4ccc5ncn(C6CC6)c5c4)n3)ccc2C1,28327541,CHEMBL5728430,2021,212,nM,=,public_measurement_reformatted,0
ACT-0052,eligible,IC50,54.9,=,7.260427656,=,CHEM-8d155f981d2045bb,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4466497,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327559,CHEMBL5728430,2021,5.49e-08,M,=,public_measurement_reformatted,1
ACT-0053,eligible,IC50,1490.0,=,5.826813732,=,CHEM-264728d7229f594d,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5757213,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCCN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327568,CHEMBL5728430,2021,1490,nM,=,public_measurement_reformatted,1
ACT-0054,eligible,IC50,167.0,=,6.777283529,=,CHEM-27a09ca08693a327,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4463716,C#CCN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327577,CHEMBL5728430,2021,167,nM,=,public_measurement_reformatted,1
ACT-0055,eligible,IC50,110.0,=,6.958607315,=,CHEM-ae3c55624dbbc52e,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL5774473,C#CCN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(C2CCNC2)C3)n1,28327586,CHEMBL5728430,2021,110,nM,=,public_measurement_reformatted,0
ACT-0056,eligible,IC50,371.0,=,6.430626090,=,CHEM-6bb9aa4811bbcb02,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5754925,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](O)CN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327595,CHEMBL5728430,2021,0.371,uM,=,public_measurement_reformatted,1
ACT-0057,eligible,IC50,317.0,=,6.498940738,=,CHEM-4beade89cf303ec2,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5872006,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCN(C[C@H]2CCCN2)C3)n1,28327604,CHEMBL5728430,2021,317,nM,=,public_measurement_reformatted,1
ACT-0058,eligible,IC50,74.9,=,7.125518182,=,CHEM-980599e77847b143,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5972036,C#CCN1CCCC1CN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CC2CCCN2)C3)n1,28327613,CHEMBL5728430,2021,74.9,nM,=,public_measurement_reformatted,1
ACT-0059,eligible,IC50,567.0,=,6.246416941,=,CHEM-bbc0a80a26c1dad4,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5762588,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327640,CHEMBL5728430,2021,567,nM,=,public_measurement_reformatted,1
ACT-0060,eligible,IC50,35.5,=,7.449771647,=,CHEM-42ccfc2759857d0a,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5976517,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC#CCN(C)C)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327649,CHEMBL5728430,2021,35.5,nM,=,public_measurement_reformatted,1
ACT-0061,eligible,IC50,647.0,=,6.189095719,=,CHEM-5add0f87a0f6fd3d,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL6007400,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327658,CHEMBL5728430,2021,647,nM,=,public_measurement_reformatted,1
ACT-0062,eligible,IC50,16.5,=,7.782516056,=,CHEM-7a18369f8edc1ef9,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5964401,CCC(CC)n1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc21,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327676,CHEMBL5728430,2021,16.5,nM,=,public_measurement_reformatted,1
ACT-0063,eligible,IC50,17.4,=,7.759450752,=,CHEM-e3af42197365733a,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4462493,CCC(CC)n1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc21,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327685,CHEMBL5728430,2021,0.0174,uM,=,public_measurement_reformatted,1
ACT-0064,eligible,IC50,15.0,=,7.823908741,=,CHEM-9ee9efc733a2aa94,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5865665,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)C1CC1,c1cc(-c2ccc3ncn(CC4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327694,CHEMBL5728430,2021,15,nM,=,public_measurement_reformatted,1
ACT-0065,eligible,IC50,135.0,=,6.869666232,=,CHEM-74b72610476f43aa,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5925248,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327703,CHEMBL5728430,2021,1.35e-07,M,=,public_measurement_reformatted,1
ACT-0066,eligible,IC50,16.3,=,7.787812396,=,CHEM-4384d7b3b24a886e,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4550287,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C1CC1,c1cc(-c2ccc3ncn(CC4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327712,CHEMBL5728430,2021,16.3,nM,=,public_measurement_reformatted,1
ACT-0067,eligible,IC50,10.3,=,7.987162775,=,CHEM-e1ed07c097bdd754,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5886747,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1(C)CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327721,CHEMBL5728430,2021,10.3,nM,=,public_measurement_reformatted,1
ACT-0068,eligible,IC50,16.3,=,7.787812396,=,CHEM-f617d757033dca51,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4542247,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1(C)CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327730,CHEMBL5728430,2021,16.3,nM,=,public_measurement_reformatted,1
ACT-0069,eligible,IC50,62.4,=,7.204815410,=,CHEM-0992dff5a582b21a,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5888813,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327739,CHEMBL5728430,2021,62.4,nM,=,public_measurement_reformatted,1
ACT-0070,eligible,IC50,28.5,=,7.545155140,=,CHEM-5233869dab2cecd6,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5911327,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327748,CHEMBL5728430,2021,0.0285,uM,=,public_measurement_reformatted,1
ACT-0071,eligible,IC50,16.3,=,7.787812396,=,CHEM-1a3199a60684142c,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4463172,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(=N)N)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327757,CHEMBL5728430,2021,16.3,nM,=,public_measurement_reformatted,1
ACT-0072,eligible,IC50,14.3,=,7.844663963,=,CHEM-1867c73baa16cc19,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5830076,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327766,CHEMBL5728430,2021,14.3,nM,=,public_measurement_reformatted,1
ACT-0073,eligible,IC50,16.3,=,7.787812396,=,CHEM-92008589c6b5efd2,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5869281,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(C[C@H]2CNCCO2)C3)n1,28327775,CHEMBL5728430,2021,16.3,nM,=,public_measurement_reformatted,1
ACT-0074,eligible,IC50,10.3,=,7.987162775,=,CHEM-6a13c48f89cf8463,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5774332,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(C[C@@H]2CNCCO2)C3)n1,28327784,CHEMBL5728430,2021,10.3,nM,=,public_measurement_reformatted,1
ACT-0075,eligible,IC50,6.02,=,8.220403509,=,CHEM-fdee6215052f0f83,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL6020156,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C/C=N/O)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327793,CHEMBL5728430,2021,6.02,nM,=,public_measurement_reformatted,1
ACT-0076,eligible,IC50,15.0,=,7.823908741,=,CHEM-77a5a4cd38f10001,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL6031262,C/C(=N/O)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327802,CHEMBL5728430,2021,15,nM,=,public_measurement_reformatted,0
ACT-0077,eligible,IC50,670.0,=,6.173925197,=,CHEM-6bf1dd9dd6929a54,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL5755607,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN=C(N)N)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327811,CHEMBL5728430,2021,0.67,uM,=,public_measurement_reformatted,0
ACT-0078,eligible,IC50,19.2,=,7.716698771,=,CHEM-37e1c2dd4ef2847f,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4438059,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CCCCC1,c1cc(-c2ccc3ncn(C4CCCCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327829,CHEMBL5728430,2021,1.92e-08,M,=,public_measurement_reformatted,1
ACT-0079,eligible,IC50,23.8,=,7.623423043,=,CHEM-f9aa79cca2340b18,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL6013826,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)[C@H]5C)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327838,CHEMBL5728430,2021,23.8,nM,=,public_measurement_reformatted,1
ACT-0080,eligible,IC50,31.1,=,7.507239611,=,CHEM-73c4e386926a7f99,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL6009610,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)[C@@H]5C)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327847,CHEMBL5728430,2021,31.1,nM,=,public_measurement_reformatted,0
ACT-0081,eligible,IC50,83.3,=,7.079354999,=,CHEM-f9aa79cca2340b18,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL6013826,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)[C@H]5C)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327856,CHEMBL5728430,2021,83.3,nM,=,public_measurement_reformatted,1
ACT-0082,eligible,IC50,135.0,=,6.869666232,=,CHEM-a3ee8353bcdf567b,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4461442,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)P(C)(C)=O)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327865,CHEMBL5728430,2021,135,nM,=,public_measurement_reformatted,1
ACT-0083,eligible,IC50,30.7,=,7.512861625,=,CHEM-492a1c0666493ebf,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5950534,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@@H](C)NC5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327883,CHEMBL5728430,2021,30.7,nM,=,public_measurement_reformatted,1
ACT-0084,eligible,IC50,14.5,=,7.838631998,=,CHEM-a3697fc0a140db3c,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4438497,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(N)=S)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327892,CHEMBL5728430,2021,0.0145,uM,=,public_measurement_reformatted,1
ACT-0085,eligible,IC50,11.2,=,7.950781977,=,CHEM-492a1c0666493ebf,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5950534,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@@H](C)NC5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327901,CHEMBL5728430,2021,11.2,nM,=,public_measurement_reformatted,1
ACT-0086,eligible,IC50,44.9,=,7.347753659,=,CHEM-cc6d31434b6b4602,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL6058303,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@H](C)N(CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327910,CHEMBL5728430,2021,44.9,nM,=,public_measurement_reformatted,0
ACT-0087,eligible,IC50,23.6,=,7.627087997,=,CHEM-601c4eb54046188f,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL5775091,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCS(C)(=O)=NC#N)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327919,CHEMBL5728430,2021,23.6,nM,=,public_measurement_reformatted,0
ACT-0088,eligible,IC50,232.0,=,6.634512015,=,CHEM-bbb5db870fe72d3c,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4449998,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1CC1CC1,c1cc(-c2ccc3ncn(CC4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327928,CHEMBL5728430,2021,232,nM,=,public_measurement_reformatted,1
ACT-0089,eligible,IC50,444.0,=,6.352617030,=,CHEM-2c2b1fa8ad828b3b,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5832698,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327937,CHEMBL5728430,2021,444,nM,=,public_measurement_reformatted,1
ACT-0090,eligible,IC50,28.5,=,7.545155140,=,CHEM-2129aea8641c3b46,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5994564,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCN(C[C@@H]2CCCN2)C3)n1,28327964,CHEMBL5728430,2021,28.5,nM,=,public_measurement_reformatted,1
ACT-0091,eligible,IC50,19.400000000000002,=,7.712198270,=,CHEM-6bf1dd9dd6929a54,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5755607,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN=C(N)N)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327973,CHEMBL5728430,2021,0.0194,uM,=,public_measurement_reformatted,1
ACT-0092,eligible,IC50,78.2,=,7.106793247,=,CHEM-6dc536ab571bf4e0,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4463874,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCNC(=N)N)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327982,CHEMBL5728430,2021,78.2,nM,=,public_measurement_reformatted,1
ACT-0093,eligible,IC50,25.1,=,7.600326279,=,CHEM-6626cdedbcfdcd80,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4439999,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28327991,CHEMBL5728430,2021,25.1,nM,=,public_measurement_reformatted,1
ACT-0094,eligible,IC50,147.0,=,6.832682665,=,CHEM-79282acfeb90c1c9,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4461579,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(=S)n4ccnc4)C5)ncc3F)cc2n1C(C)C,S=C(NCCN1CCc2nc(Nc3nccc(-c4ccc5nc[nH]c5c4)n3)ccc2C1)n1ccnc1,28328000,CHEMBL5728430,2021,147,nM,=,public_measurement_reformatted,1
