row_id,status,endpoint,value_nm,relation_nm,p_activity,p_relation,chemical_group,assay_group,reason
ACT-0115,eligible,IC50,117.0,=,6.931814138,=,CHEM-2773fcab444beafd,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint
ACT-0116,eligible,IC50,50.3,=,7.298432015,=,CHEM-03f25696d23571b6,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0117,eligible,IC50,32.0,=,7.494850022,=,CHEM-b1452b3185b46678,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0118,eligible,IC50,13.1,=,7.882728704,=,CHEM-0592ca12564c7a80,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0119,eligible,IC50,14.0,=,7.853871964,=,CHEM-502adea8afc3ce4f,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint
ACT-0120,eligible,IC50,18.0,=,7.744727495,=,CHEM-b8b7b0b64a3e54db,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0121,eligible,IC50,18.5,=,7.732828272,=,CHEM-4cffa1ee093ef7c9,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0122,eligible,IC50,17.0,=,7.769551079,=,CHEM-37c823f2ac118302,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0123,eligible,IC50,13.5,=,7.869666232,=,CHEM-b1afaa2f8f6df7c9,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0124,eligible,IC50,31.9,=,7.496209317,=,CHEM-db1a73d07b1dba27,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0125,eligible,IC50,19.9,=,7.701146924,=,CHEM-6374d7615f692028,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0126,eligible,IC50,22.5,=,7.647817482,=,CHEM-6af35978ad5acbaa,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-0127,context_only,IC50,5.6,=,8.251811973,=,CHEM-128aa8c0ea34228a,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0128,context_only,IC50,560.0,=,6.251811973,=,CHEM-b6bbd9d157fe3e15,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0129,context_only,IC50,4.6,=,8.337242168,=,CHEM-c15c5af11dcfdaf3,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0130,context_only,IC50,8.9,=,8.050609993,=,CHEM-58a36719c032d74e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0131,context_only,IC50,120.0,=,6.920818754,=,CHEM-c63fe17ac413c3ae,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0132,context_only,IC50,2.5,=,8.602059991,=,CHEM-ea6158569a3ad618,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0133,context_only,IC50,9.700000000000001,=,8.013228266,=,CHEM-4d00214cd3520a3a,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0134,context_only,IC50,5.7,=,8.244125144,=,CHEM-e7c780ef8c96b84e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0135,context_only,IC50,21.0,=,7.677780705,=,CHEM-889722716d1cc9d9,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0136,context_only,IC50,1.0,=,9.000000000,=,CHEM-fbe7a6ff0f2b1fa8,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0137,context_only,IC50,4.6,=,8.337242168,=,CHEM-afd23fce0538b52e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0138,context_only,IC50,690.0,=,6.161150909,=,CHEM-f6574fb584a2f42f,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0139,context_only,IC50,43.0,=,7.366531544,=,CHEM-a36ca4a263a39631,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0140,context_only,IC50,13.0,=,7.886056648,=,CHEM-47c29b5fe4a58407,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0141,context_only,IC50,25.0,=,7.602059991,=,CHEM-5b34d9314bfa11f5,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0142,context_only,IC50,12.0,=,7.920818754,=,CHEM-6b191b2f418795d7,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0143,context_only,IC50,1.9000000000000001,=,8.721246399,=,CHEM-d927685ca7a3dcfe,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0144,context_only,IC50,2.1,=,8.677780705,=,CHEM-69c4b719a2352e2b,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0145,context_only,IC50,43.0,=,7.366531544,=,CHEM-08a745ce55984dfd,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0146,context_only,IC50,13.0,=,7.886056648,=,CHEM-2c118ba7d0a2e35f,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0147,context_only,IC50,9.5,=,8.022276395,=,CHEM-cb324e8be6e533cd,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0148,context_only,IC50,1000.0,=,6.000000000,=,CHEM-27ebf185be5a6249,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0149,context_only,IC50,54.0,=,7.267606240,=,CHEM-660f54c68643f888,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0150,context_only,IC50,46.0,=,7.337242168,=,CHEM-c3bb9cc8e72846a9,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0151,context_only,IC50,1.7,=,8.769551079,=,CHEM-98f10216fa15b5a4,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0152,context_only,IC50,9.3,=,8.031517051,=,CHEM-28cf595fee75ef32,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0153,context_only,IC50,17.0,=,7.769551079,=,CHEM-97b401bfc90774bd,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0154,context_only,IC50,4.6,=,8.337242168,=,CHEM-0aa4d7cd595853cc,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0155,context_only,IC50,3.6,=,8.443697499,=,CHEM-e626d76050f1cbb1,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0156,context_only,IC50,2400.0,=,5.619788758,=,CHEM-84c0e306f1c9f1f0,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0157,context_only,IC50,1.5,=,8.823908741,=,CHEM-c4586a63f0dd7fcc,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0158,context_only,IC50,4.3,=,8.366531544,=,CHEM-ec763db69e922d22,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0159,context_only,IC50,10.0,=,8.000000000,=,CHEM-279383116e919adf,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0160,context_only,IC50,15.0,=,7.823908741,=,CHEM-742857aabbeb3729,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0161,context_only,IC50,61.0,=,7.214670165,=,CHEM-f77be0451804861b,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0162,context_only,IC50,5.6,=,8.251811973,=,CHEM-fafd8f283185b474,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0163,context_only,IC50,5.7,=,8.244125144,=,CHEM-2fc06a43473ea62a,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0164,context_only,IC50,13.0,=,7.886056648,=,CHEM-bea1c163fe12b152,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0165,context_only,IC50,8.9,=,8.050609993,=,CHEM-3bc614fe691855c3,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0166,context_only,IC50,1.6,=,8.795880017,=,CHEM-3a7efe0cec45f167,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0167,context_only,IC50,0.54,=,9.267606240,=,CHEM-5a7c9ddbbcbc149d,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0168,context_only,IC50,16.0,=,7.795880017,=,CHEM-582dea541b558e9c,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0169,context_only,IC50,75.0,=,7.124938737,=,CHEM-5b90d2faff078e80,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0170,context_only,IC50,8.9,=,8.050609993,=,CHEM-aa38d4a820e753d8,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0171,context_only,IC50,21.0,=,7.677780705,=,CHEM-4f768d320e8ff90f,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0172,context_only,IC50,1000.0,=,6.000000000,=,CHEM-da3b661d87d651bb,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0173,context_only,IC50,22.0,=,7.657577319,=,CHEM-88300313ed71bacf,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0174,context_only,IC50,74.0,=,7.130768280,=,CHEM-24a3a44d8baedb2b,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0175,context_only,IC50,7.9,=,8.102372909,=,CHEM-70f97a5cbc2fe2ba,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0176,context_only,IC50,10000.0,>,5.000000000,<,CHEM-8209f18582630a32,CHEMBL661125|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0177,context_only,IC50,26.0,=,7.585026652,=,CHEM-9f706e66a2aaa6f8,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0178,context_only,IC50,2.3,=,8.638272164,=,CHEM-8953f006f266936c,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0179,context_only,IC50,1000.0,>,6.000000000,<,CHEM-bf03410da6f87ebb,CHEMBL661125|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0180,context_only,IC50,12.0,=,7.920818754,=,CHEM-c840f8be126e13ad,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0181,context_only,IC50,9.5,=,8.022276395,=,CHEM-414dfd526f599831,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0182,context_only,IC50,2.5,=,8.602059991,=,CHEM-af264e6e37b31ca8,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0183,context_only,IC50,19.0,=,7.721246399,=,CHEM-b2a925bad11bc29e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0184,context_only,IC50,10000.0,>,5.000000000,<,CHEM-d6929b51a6544ebb,CHEMBL661125|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0185,context_only,IC50,2.2,=,8.657577319,=,CHEM-a995fab5e2a4a18d,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0186,context_only,IC50,310.0,=,6.508638306,=,CHEM-23a497d937473f90,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0187,context_only,IC50,660.0,=,6.180456064,=,CHEM-13d12c5c756d094e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0188,context_only,IC50,11.0,=,7.958607315,=,CHEM-13aed70ce7d4870b,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0189,context_only,IC50,12.0,=,7.920818754,=,CHEM-81dedebb30983194,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0190,context_only,IC50,2.8,=,8.552841969,=,CHEM-ee25c964b8ede4d5,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0191,context_only,IC50,50.0,=,7.301029996,=,CHEM-7387abbb954ae454,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0192,context_only,IC50,10000.0,>,5.000000000,<,CHEM-7b672343589db7a9,CHEMBL661125|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0193,context_only,IC50,4.7,=,8.327902142,=,CHEM-97b8c0c0d2c1db1e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0194,context_only,IC50,281.0,=,6.551293680,=,CHEM-4663afee4e66499f,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0195,context_only,IC50,7.499999999999999,=,8.124938737,=,CHEM-37a1394ee82268f5,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0196,context_only,IC50,60.0,=,7.221848750,=,CHEM-e517d008ad8fd22c,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0197,context_only,IC50,1.2,=,8.920818754,=,CHEM-02c667a2931b9d77,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0198,context_only,IC50,34.0,=,7.468521083,=,CHEM-bf25037cbfda0193,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0199,context_only,IC50,43.0,=,7.366531544,=,CHEM-b27b8ca1da45e538,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0200,context_only,IC50,2.1,=,8.677780705,=,CHEM-f9abf716d244cb49,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0201,context_only,IC50,5.6,=,8.251811973,=,CHEM-175c932e18408d33,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0202,context_only,IC50,75.0,=,7.124938737,=,CHEM-4c2293d7beb75d27,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0203,context_only,IC50,1.5,=,8.823908741,=,CHEM-aab01142c2592fa7,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0204,context_only,IC50,3.0,=,8.522878745,=,CHEM-a26bddac0711ee12,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0205,context_only,IC50,10000.0,>,5.000000000,<,CHEM-e69d5d46ec288b4d,CHEMBL661125|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0206,context_only,IC50,14.0,=,7.853871964,=,CHEM-5e2111bc6e3c9223,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0207,context_only,IC50,360.0,=,6.443697499,=,CHEM-6e5a12bc26b94eb7,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0208,context_only,IC50,14.999999999999998,=,7.823908741,=,CHEM-dcf8130e6f3443f0,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0209,context_only,IC50,54.0,=,7.267606240,=,CHEM-c686f612138bfb3b,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0210,context_only,IC50,28.0,=,7.552841969,=,CHEM-c98abe9c77cf082d,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0211,context_only,IC50,2.0,=,8.698970004,=,CHEM-899ad6a3f2d2d7c9,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0212,context_only,IC50,4.5,=,8.346787486,=,CHEM-3cd3e99be0e90843,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0213,context_only,IC50,7.1,=,8.148741651,=,CHEM-9e2c531c1dfd9100,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0214,context_only,IC50,10000.0,>,5.000000000,<,CHEM-28a9da6bf738fde2,CHEMBL661125|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0215,context_only,IC50,13.0,=,7.886056648,=,CHEM-1143aba8ed030f65,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0216,context_only,IC50,3.3,=,8.481486060,=,CHEM-a823d242e3c808b2,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0217,context_only,IC50,93.0,=,7.031517051,=,CHEM-e0e0df07c28f212f,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0218,context_only,IC50,3.4,=,8.468521083,=,CHEM-d138900fd3bdb03f,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0219,context_only,IC50,6.8,=,8.167491087,=,CHEM-2c68ed189edd65c4,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0220,context_only,IC50,4.5,=,8.346787486,=,CHEM-2d43089287ed193e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint
ACT-0221,context_only,IC50,15000.0,>,4.823908741,<,CHEM-035af3be443ddb6d,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0222,context_only,IC50,15000.0,>,4.823908741,<,CHEM-a83ba8a661a6bbff,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0223,context_only,IC50,15000.0,>,4.823908741,<,CHEM-a2426c003414b281,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0224,context_only,IC50,15000.0,>,4.823908741,<,CHEM-ab5622f8a2fe8077,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0225,context_only,IC50,15000.0,>,4.823908741,<,CHEM-568895023793d800,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0226,context_only,IC50,15000.0,>,4.823908741,<,CHEM-4f6039c37c94cc6c,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0227,context_only,IC50,15000.0,>,4.823908741,<,CHEM-368757c32a4ae57a,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0228,context_only,IC50,15000.0,>,4.823908741,<,CHEM-c03ca2f4e713e040,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0229,context_only,IC50,15000.0,>,4.823908741,<,CHEM-32f3b44f1e33dab6,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0230,context_only,IC50,15000.0,>,4.823908741,<,CHEM-4c3651b1d063190a,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0231,context_only,IC50,15000.0,>,4.823908741,<,CHEM-2b8801b6181545fb,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0232,context_only,IC50,15000.0,>,4.823908741,<,CHEM-129f320bea4c764b,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0233,context_only,IC50,15000.0,>,4.823908741,<,CHEM-06d37267bd4c070e,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0234,context_only,IC50,15000.0,>,4.823908741,<,CHEM-ebf09194a3bde412,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0235,context_only,IC50,15000.0,>,4.823908741,<,CHEM-accfb56d48c11c79,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0236,context_only,IC50,15000.0,>,4.823908741,<,CHEM-43737630cc269681,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0237,context_only,IC50,15000.0,>,4.823908741,<,CHEM-6d5d7c1ad8ef75d6,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0238,context_only,IC50,15000.0,>,4.823908741,<,CHEM-faa45195e31f3207,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0239,context_only,IC50,15000.0,>,4.823908741,<,CHEM-4afbe1f113b2b5f0,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0240,context_only,IC50,15000.0,>,4.823908741,<,CHEM-28150678d692c2f6,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0241,context_only,IC50,15000.0,>,4.823908741,<,CHEM-4bfd84d66d6ff457,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0242,context_only,IC50,15000.0,>,4.823908741,<,CHEM-63a0f7699cccf67a,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0243,context_only,IC50,15000.0,>,4.823908741,<,CHEM-a98234f457fdcc61,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0244,context_only,IC50,15000.0,>,4.823908741,<,CHEM-ca668e036c1d921e,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0245,context_only,IC50,15000.0,>,4.823908741,<,CHEM-14663c599b89e8f8,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0246,context_only,IC50,15000.0,>,4.823908741,<,CHEM-bb42ad126d11acb0,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0247,context_only,IC50,15000.0,>,4.823908741,<,CHEM-199710b14ca3e2d4,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0248,context_only,IC50,15000.0,>,4.823908741,<,CHEM-8298608ac720d22a,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0249,context_only,IC50,15000.0,>,4.823908741,<,CHEM-edfe906b84d9a9d8,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0250,context_only,IC50,15000.0,>,4.823908741,<,CHEM-ad5121bb8550057f,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0251,context_only,IC50,15000.0,>,4.823908741,<,CHEM-d262f7e0fc94b134,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0252,context_only,IC50,15000.0,>,4.823908741,<,CHEM-cc640bac75e24baf,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0253,context_only,IC50,15000.0,>,4.823908741,<,CHEM-ca668e036c1d921e,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0254,context_only,IC50,15000.0,>,4.823908741,<,CHEM-e25dd0aea883d1c0,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0255,context_only,IC50,15000.0,>,4.823908741,<,CHEM-a6bc90e20bf9bffc,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-0256,context_only,IC50,15000.0,>,4.823908741,<,CHEM-d94790f4f138767e,CHEMBL3705366|IC50,"distinct assay context; no pooling with declared historical modeling endpoint; censored concentration; log threshold retained with reversed inequality, not exact training label"
ACT-9001,duplicate,IC50,52.2,=,7.282329497,=,CHEM-e31f067ccb4627d8,CHEMBL5736732|IC50,same source_activity_id as ACT-0001; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-9002,duplicate,IC50,35.0,=,7.455931956,=,CHEM-d6424bbb4fdfd4fc,CHEMBL5736732|IC50,same source_activity_id as ACT-0002; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence
ACT-9003,context_only,IC50,10000.0,>,5.000000000,<,CHEM-b0fba725182ebc2a,SIM-QC-CHECK|IC50,"simulated export example; no qualified biological assay; not training evidence; censored concentration; log threshold retained with reversed inequality, not exact training label; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence"
